emp_id,income,expected_income,risk_score,quality
8966095,5005,900,66400,0.537658
9062303,5276,400,48550,0.714283
9293988,2585,500,67000,0.431465
8781553,4545,2100,87550,0.579453
3635893,2290,1300,66300,0.77563
5078187,2270,1000,46400,0.739191
4371372,2380,900,73250,0.829777
5151184,4825,1100,53400,0.523035
5203736,2180,400,50550,0.651081
8086671,6135,700,42200,0.363826
5991343,1895,600,52450,0.439308
9888024,1600,1100,77800,0.459238
4250511,2780,400,63050,0.767616
2207098,3245,600,78750,0.676741
6543522,1795,600,63200,0.596554
9473539,6130,2900,94100,0.379776
5654574,1755,400,53300,0.484001
8761428,3255,400,59750,0.545624
8361128,3165,1100,86700,0.486722
7838842,3847,900,57750,0.905385
2717396,2510,1200,45100,0.35231
9957540,3575,700,47950,0.774131
7365175,1755,400,53150,0.420711
6004267,6545,600,58350,0.531566
7845344,3540,400,46400,0.518228
2381384,3635,950,76650,0.608269
9927388,4130,1000,56700,0.840316
1576332,5005,1300,74550,0.632645
7687805,2765,400,46650,0.298852
5554579,2515,400,89800,0.730682
2198088,2790,600,68450,0.575658
5321096,2239,600,44650,0.658871
8266305,1775,1100,70300,0.516528
6748231,3240,400,42950,0.720046
6753989,6620,900,54150,0.355809
9041552,2280,750,63500,0.655086
4207044,3145,600,44850,0.641866
4233196,3215,900,90150,0.814828
3264232,6045,700,72850,0.391213
6476452,3245,800,80300,0.519854
5932958,3750,1100,59950,0.683223
9392970,3620,800,57550,0.76365
5836058,2720,500,35550,0.487976
8311934,4665,900,46650,0.795839
5690019,3040,600,56700,0.683958
8805358,5020,1950,60100,0.610825
9914502,2695,1200,60900,0.493642
7628833,3170,400,58950,0.785277
9332022,2880,400,48500,0.759155
7373635,1735,700,48150,0.900854
2580669,3750,1050,76850,0.531896
6941905,2765,600,33400,0.804043
6811531,5165,450,40550,0.711516
1734920,3075,1200,60300,0.44833
3717978,3095,1200,37400,0.401018
1534863,5091,600,62100,0.507142
6283363,5020,450,39900,0.6362
4521010,3745,500,42600,0.562643
2474766,3225,600,83900,0.688787
8144585,2775,800,68550,0.790905
8091800,5195,700,86200,0.686216
8192235,2750,2700,65000,0.75881
5950792,3060,1100,77200,0.706565
7634652,2565,400,60250,0.549346
3310826,2620,1700,64900,0.613514
4154566,5110,1000,67950,0.49288
3073400,1900,900,62250,0.555742
9166925,2005,800,81000,0.785023
8087806,1770,500,71550,0.600725
9867175,3825,1100,81050,0.411898
1172331,5175,801,53850,0.605677
4004929,5105,800,66850,0.819493
6749028,3180,800,67700,0.551902
3661060,3605,1100,58500,0.542097
7461708,4265,1100,38500,0.371504
8122487,1575,400,50850,0.754717
6307348,6555,1700,94150,0.235218
2893088,1645,450,37650,0.474691
9516206,6600,700,53850,0.705412
1237497,3807,400,80450,0.605784
7754925,1735,2400,74850,0.902463
2924923,5100,800,33600,0.581943
4856772,6540,1099,93000,0.65331
3377008,2595,800,60250,0.796728
7511869,3015,400,57100,0.723224
8738165,2690,2400,77300,0.601614
8712339,4700,800,56550,0.745694
7590746,1805,400,85450,0.873899
2932020,5195,800,55550,0.613522
6781830,4830,1199,85300,0.883627
5855946,4515,2900,68200,0.822908
4785204,3045,2200,81100,0.681331
4790865,1805,600,54850,0.622485
2177593,3760,400,51250,0.622791
4223616,5190,1200,67900,0.810232
1415770,3130,1000,94900,0.692601
4081550,3675,1200,54300,0.799165
5551411,6295,1900,86250,0.441223
8209595,6085,1100,85900,0.681983
9059673,5130,1099,72650,0.56439
1852052,3640,800,67350,0.750211
1309896,3160,3100,86650,0.763368
6726508,5280,600,30650,0.476241
5093414,2680,700,67100,0.536391
2760920,2361,700,45450,0.791638
7930621,2187,1200,66800,0.757428
8535255,4680,400,95900,0.861019
9404581,5205,500,38850,0.58204
2953384,2265,400,59200,0.859199
5941943,3145,1200,62050,0.751417
5791211,4060,900,66700,0.415078
2902540,2560,600,51550,0.55841
9502012,1695,500,69150,0.788013
5789104,3185,400,45150,0.511114
7486573,6285,1800,86750,0.774717
9534633,2780,1100,43600,0.231166
6443576,2690,1200,77350,0.448592
4099945,3215,900,72450,0.559336
6383527,3185,900,49100,0.699924
3849126,3758,401,38050,0.762519
4586338,3645,400,44250,0.775739
1229419,1615,900,44900,0.781396
7339990,2070,550,85600,0.819484
8406850,5180,400,85500,0.628483
4221386,1695,400,57100,0.70127
5296868,3175,600,68950,0.695996
3665090,3813,400,44100,0.643665
9125212,2620,2500,67750,0.806538
1990772,5150,800,78900,0.782643
7311074,2770,400,31800,0.679073
7376184,3240,400,59550,0.575294
2368777,5855,900,72900,0.74819
5014326,8175,2000,68700,0.636124
2347557,3265,1100,68100,0.78689
9402753,2325,1200,71850,0.783947
3199304,3045,800,68950,0.620681
5632230,3040,1000,54400,0.748917
5511589,2695,1200,67500,0.483523
5970118,2205,1050,77250,0.809125
4789469,1960,400,68850,0.483172
7662269,5015,800,56600,0.335558
2730239,4700,1100,90850,0.525298
7521452,2280,700,49650,0.810509
2029985,3640,1700,38000,0.816217
5003527,3545,800,44050,0.519725
9102239,2525,400,69700,0.664871
8881440,1775,550,41500,0.693504
4838980,4730,600,60100,0.459009
6838269,2456,900,38000,0.470806
2627764,2255,700,46350,0.442092
2613531,2040,500,48950,0.598866
3354038,5260,400,71850,0.530599
3362397,3290,1150,63150,0.541966
3038232,3055,800,59200,0.651105
9288029,2615,1000,80950,0.824784
2364610,6035,2950,91150,0.628813
2317690,2442,1700,67350,0.742461
4208822,3775,2800,55900,0.697188
4084589,4240,600,57750,0.469652
6388113,4075,700,87000,0.575021
8324736,2647,500,41250,0.370201
2489333,1650,700,70300,0.526659
8474947,4215,400,95100,0.597313
5035244,5026,1200,53750,0.473126
5175099,2635,600,43400,0.46682
1958890,1896,500,46750,0.880108
1651864,3590,600,48300,0.705608
8506588,2347,400,63050,0.438416
7302025,2180,700,46050,0.646952
7038807,2575,500,61250,0.679599
4192684,3240,500,49500,0.596016
5380502,6210,2100,82600,0.685328
5528334,4610,800,44300,0.627765
7207148,2725,500,54000,0.712599
3209955,3665,700,57150,0.575706
1932655,3540,500,69150,0.446021
4249457,2945,450,53650,0.674803
6662551,4820,1000,58050,0.781554
4665974,1530,600,39800,0.657419
5450527,2535,950,31600,0.689169
9919153,2205,800,60000,0.778205
7781491,9005,700,76500,0.550546
1597418,5025,600,55350,0.501725
7368271,2730,1150,82350,0.62477
8154296,4120,500,87750,0.822384
9786131,1790,700,56100,0.496433
7081751,3400,1900,65650,0.546113
8190239,2780,400,56150,0.854475
3138518,3795,1100,63700,0.545941
2622816,2255,500,57750,0.633451
9818371,9045,1700,66650,0.740715
2071151,2510,400,75750,0.685695
2636221,2530,2300,65850,0.526413
9193048,7730,2000,73650,0.607064
8304922,3175,700,58500,0.602811
6276442,3783,1000,70900,0.62155
4351697,2130,600,51550,0.639754
5895153,5210,1100,67300,0.603974
9133685,3025,600,50750,0.859294
3300031,3010,700,63550,0.687541
2651056,1755,700,53850,0.598213
2154165,3295,900,76350,0.607874
5062443,1895,600,69000,0.473557
8050279,3015,800,59600,0.535879
9375169,2760,900,65800,0.76336
9247359,7047,1400,75650,0.721049
7541389,3135,900,61050,0.685029
8466393,2545,700,53800,0.601304
2298747,2899,900,57500,0.557794
3153596,1710,900,67700,0.475429
8632173,5697,900,67600,0.441061
7393800,1740,400,46200,0.445403
3271967,2735,500,41950,0.595265
8498536,3095,1200,63750,0.55152
5602095,2715,500,58750,0.500907
2975138,3755,600,59000,0.904741
8680406,1935,800,78750,0.775055
3563973,6075,900,57500,0.696682
9273736,2555,1100,72550,0.589637
4658654,3620,450,36150,0.774629
2628233,5110,1100,77300,0.534318
5209149,3030,500,80950,0.783235
4322732,3215,700,54200,0.423296
3778399,2555,400,50900,0.601362
1151686,4055,500,51350,0.547718
8674154,7235,3000,61900,0.422841
1174940,2645,500,31500,0.520522
8691642,4790,1100,58700,0.614845
8618153,5510,600,69950,0.587389
2271274,2500,3200,73900,0.716182
9024505,2905,600,47950,0.460853
3843641,3020,400,58500,0.680631
6452886,3245,700,55250,0.582247
9909572,3035,700,60000,0.796915
6986268,3000,400,30400,0.686293
9945919,1850,450,35800,0.65996
4823677,2100,500,41750,0.695338
2045139,3250,700,62700,0.446309
3966751,4655,600,77150,0.677631
4355780,5000,400,59700,0.572961
1146420,5933,2800,77150,0.453475
3177102,3170,900,64250,0.57457
9671308,1995,700,53700,0.837248
3854940,3785,1100,51450,0.663791
9552862,3155,900,77550,0.381375
1187222,3895,1100,54500,0.424071
5970531,2400,500,48950,0.629221
9835665,1760,1200,53550,0.061582
9132577,2265,950,74250,0.45204
1733729,6510,2000,91550,0.208887
6596606,3675,1100,46000,0.641543
3979128,3645,2900,59250,0.723362
5134683,2905,1200,42750,0.788005
9694290,3150,600,70350,0.604755
7170751,3250,600,60850,0.698831
3070270,1975,500,54600,0.675687
6546224,3635,2600,67600,0.560966
4405528,4100,600,44900,0.76163
5954765,2883,700,82200,0.542928
6937819,3720,400,57150,0.504596
9580434,2020,500,46050,0.747884
9903088,3585,700,73700,0.668617
6066891,2275,900,53100,0.663558
7138119,2295,700,73250,0.633981
7946682,3505,1000,47300,0.62497
5620427,4160,1900,71300,0.876756
8400505,2450,800,52750,0.456803
5284933,6545,700,81400,0.600353
4724154,2035,500,70650,0.420852
7876783,4469,850,63700,0.722894
9321458,3260,900,82250,0.796526
9439256,2240,1100,65400,0.756695
7324769,5065,2400,73600,0.696694
2773355,7260,900,59400,0.480639
3391351,4050,2900,82600,0.669242
5462464,4545,700,34350,0.527048
2197802,5055,1650,91550,0.549019
6821260,5480,700,32100,0.494095
7889718,4805,1050,60150,0.451108
3260998,3845,400,54400,0.584247
9537876,4210,900,65650,0.43139
8870966,4640,700,91550,0.404961
7705140,3580,400,49500,0.628865
8302353,2560,600,53750,0.420766
4204031,2555,1000,64600,0.781536
3430102,1615,400,37650,0.514651
1735724,5295,1300,87900,0.576392
7120056,5220,600,42050,0.551604
5756528,2595,700,61950,0.75039
9473033,3920,400,47450,0.700861
7948202,5070,700,78050,0.821511
7740134,2960,900,49200,0.662947
1604202,3190,1000,56400,0.701246
5001725,2226,400,38350,0.742192
5476363,4580,600,85850,0.723064
5413098,5360,600,38600,0.789128
3123595,3905,900,67950,0.731097
7715573,3075,800,69250,0.802533
6388326,2705,800,60300,0.570565
1503336,3189,800,47350,0.588428
9732880,3095,500,55000,0.685596
8979364,2290,600,59900,0.44413
7127742,2690,1100,69900,0.700429
3460731,4615,700,50700,0.558205
5414740,2535,600,67350,0.622674
1438285,5155,1000,83500,0.592805
3612688,5210,600,47200,0.55866
4055000,3085,400,62250,0.518053
2722775,1776,500,43000,0.626565
8710541,4225,900,81200,0.520789
6936964,2441,500,33550,0.658174
3080768,2065,1100,61800,0.632619
8488348,2065,6300,67500,0.822686
9514955,2555,400,61650,0.717593
8021867,2580,700,56100,0.844246
3054334,4685,1200,58650,0.568988
9562172,3085,800,56050,0.612686
4131432,2150,400,55350,0.442621
2241661,1581,1000,77850,0.685989
9130263,2535,800,60300,0.743892
5379202,1665,600,72550,0.782111
3395505,2130,600,42900,0.786506
8534105,1660,500,61800,0.479628
9295928,3080,400,51600,0.568358
7732136,2120,700,67750,0.728481
5017817,1690,900,74350,0.525668
8653862,3555,600,40950,0.669648
2967982,6155,800,67450,0.468165
1465464,2270,600,84150,0.651714
3665744,3305,1200,61350,0.610052
2450450,3605,600,46100,0.585649
9877201,2105,700,62800,0.553863
7703671,2740,750,63350,0.746331
7348183,2898,700,83700,0.683249
7686799,1735,700,68150,0.477681
4636247,3665,700,42000,0.750767
6915141,1685,600,74650,0.35155
6972050,6745,600,40650,0.38748
6267619,8049,500,73650,0.685784
3771172,6210,700,79850,0.716312
2367586,3005,350,77150,0.656361
8422837,2530,400,80150,0.479759
7284344,3508,500,71200,0.839432
7292086,2090,1150,42350,0.760226
6127092,3140,700,55500,0.62511
1771595,5235,1100,64600,0.632627
5982409,2220,600,81400,0.419588
8852308,4619,500,53950,0.44045
1140347,2595,400,47400,0.567662
8002854,2215,800,74150,0.804922
5075334,4675,400,67350,0.730778
4546534,4165,600,48600,0.463111
2808607,4269,700,68550,0.725982
5714386,3900,400,35800,0.723265
9706315,4700,800,53000,0.668329
7987891,5560,1300,83100,0.64891
5074797,2160,450,70900,0.774217
8822961,4705,1900,94350,0.549013
7371297,4990,500,45000,0.64776
6187660,4140,900,78450,0.607038
8670856,2360,700,42150,0.735489
6888350,6130,5800,77500,0.910523
2068558,1545,550,34400,0.67999
6994548,3775,400,46500,0.484982
7803729,3165,1199,40350,0.780081
3169768,2785,1200,67450,0.583805
6019743,3010,400,67750,0.439084
3372511,3230,1200,65150,0.710582
4016153,3035,700,54550,0.571868
5390710,3125,700,46700,0.491291
9689646,6675,500,69800,0.8035
5896278,3795,800,50650,0.564857
9022376,1785,600,58200,0.47452
2230119,3080,800,74050,0.557583
7927509,3060,600,63600,0.356797
8992744,2170,500,75150,0.906614
5406040,3100,700,57600,0.458872
7297689,2515,600,90800,0.917922
3085680,2290,500,93000,0.844106
2969611,1705,1100,52800,0.539343
8679744,5130,1000,66900,0.506787
8361865,5115,2500,71250,0.816012
7981670,3275,1200,58500,0.465653
1169944,2470,1100,69050,0.466707
7855279,3972,650,61500,0.494823
7247656,3055,400,41950,0.769796
4012045,1525,1100,37650,0.671331
2593806,1770,700,51100,0.533515
4021661,3875,800,62250,0.623601
7198255,5260,600,70700,0.918932
5734257,2780,900,61650,0.535268
4917538,2505,400,72200,0.661012
3654912,5550,900,72850,0.578119
3472387,3270,400,40200,0.668366
7040490,6175,1450,92050,0.468183
2515627,6205,3200,75000,0.647926
2625277,3010,400,49250,0.461529
1718777,2105,800,49900,0.744235
6046435,3210,700,49850,0.549545
8641380,6010,900,95850,0.811876
7477725,4955,600,92400,0.725795
2716700,2640,1000,39150,0.718305
7721988,3751,700,40000,0.485778
1385249,2040,500,54050,0.481087
2576362,2040,1300,36850,0.551774
8409612,2450,400,46300,0.813289
5510169,6030,400,48050,0.755833
7260963,3210,400,61200,0.53122
9767086,2741,1200,52750,0.567997
3865176,6200,2500,88800,0.809615
9373338,1645,600,56400,0.574541
8834557,6780,899,66750,0.861173
6103965,2225,600,81750,0.474392
3891321,2260,900,71000,0.631282
8984413,6065,2700,68350,0.567587
7150687,4310,1050,69900,0.71522
2539050,2900,500,38800,0.733172
2148427,4240,4900,76400,0.491708
3754944,5115,700,58100,0.860469
9870276,3010,500,40400,0.617629
2100375,2615,550,33000,0.827665
1806499,1925,1200,79800,0.761382
9889186,5115,800,56650,0.458393
3214515,5565,2800,59000,0.536521
2161901,2670,700,72550,0.770164
1253760,4665,1200,49450,0.667721
4887740,2585,1200,60750,0.443266
4577296,2060,600,60450,0.706987
8759118,4775,1100,55250,0.436197
3080600,5006,1000,71700,0.704043
8234360,2055,800,29850,0.714547
3826363,3610,600,46350,0.477984
9217573,2050,450,40050,0.767223
7025726,2290,700,81600,0.727587
4525132,5370,550,63400,0.6928
1730588,6550,600,60600,0.7569
3002879,3515,700,33500,0.527258
9860421,3115,400,66350,0.673099
5104768,5144,600,73650,0.797643
9749323,3625,1100,78150,0.666126
3019659,5201,800,77850,0.714053
3340024,1720,700,58950,0.633569
9138109,4035,450,63600,0.794613
3744803,2165,800,82700,0.822138
9301366,3849,1200,31850,0.600214
6425104,3065,700,72950,0.891573
3959134,3005,1200,53900,0.445163
2889389,7270,2900,95600,0.591488
8651549,1590,550,43500,0.674818
7319319,4065,400,33150,0.845892
4858021,2435,500,60250,0.601658
7048741,2260,650,54000,0.409176
1654820,6040,4900,83600,0.640646
9232103,2730,400,89200,0.647754
2647495,1840,800,61700,0.796168
8942155,1645,800,55550,0.639984
2401471,2080,600,49900,0.81959
9818173,5290,500,32200,0.426272
1564980,3000,500,51600,0.507567
2268824,2395,1000,70450,0.661143
9631626,1745,600,47850,0.769151
1721010,3550,700,56900,0.656585
4803482,3665,1350,70950,0.821749
8424621,2270,400,40500,0.587198
6561141,3695,1200,75600,0.598865
1392400,3060,500,37650,0.460753
5880095,3080,400,48350,0.711568
2271416,7740,1600,82650,0.892342
1990020,3635,2800,80150,0.669311
1566366,1770,600,54100,0.615396
9451315,6555,3000,65550,0.433438
9030365,4250,400,76000,0.750703
4737486,2120,450,41100,0.684725
6230124,1545,1100,67650,0.627085
4652703,4570,1200,57950,0.486436
5854427,5145,500,40200,0.400565
1957463,4625,700,76450,0.864699
5554030,2000,1100,64500,0.408235
3586412,3575,800,47550,0.447836
7392183,1505,550,41950,0.36194
7009503,5260,400,78650,0.738406
6210484,5045,400,41200,0.777639
3237241,1515,1700,69900,0.594755
8916461,3555,1100,63700,0.450188
3047896,5692,600,55400,0.692
6867445,2570,700,53750,0.634891
4212312,6135,1050,93850,0.659044
4365232,3260,700,71000,0.789729
2725701,2725,900,58300,0.648978
4764124,5010,1600,75500,0.768622
3618436,5080,800,36450,0.538851
2918860,2645,600,64300,0.686117
2445552,4665,800,61200,0.428493
8209621,6720,450,35550,0.609915
2990307,5135,1050,86800,0.466623
8659947,2445,400,83700,0.59192
4096861,8195,3400,90050,0.719218
1355058,3040,500,33300,0.585758
1655989,3445,600,54000,0.779345
3050891,2075,800,77200,0.721188
7359081,3655,400,33300,0.466043
9418237,5470,600,70650,0.818139
3281581,3005,400,53350,0.79941
6030501,3670,600,81250,0.656517
8930137,3120,400,73250,0.408555
4220012,2000,400,43650,0.711642
2228520,4785,1100,78900,0.842382
9241998,1600,700,75800,0.715022
5143410,3105,2900,57200,0.702497
9666584,6215,900,56950,0.597695
8906157,4780,1100,55650,0.677052
7648654,2110,600,38450,0.613541
8296412,3690,1200,73300,0.468105
1918583,4795,2100,87400,0.860759
4246616,4545,900,75350,0.681066
8424171,2160,700,59250,0.664287
5721432,6188,1100,80650,0.541989
7254115,2983,600,33150,0.640612
7234459,2770,700,57650,0.606914
1672567,2520,1600,76100,0.671006
4687519,1990,900,71500,0.829183
1841210,1545,600,59200,0.698715
2183679,3535,500,60900,0.802064
6948356,2475,800,46550,0.457005
6275199,3660,800,64100,0.787414
3704111,2795,800,49600,0.590339
7062858,2935,700,54300,0.487118
1829648,1735,700,50250,0.275613
3615825,5215,400,66800,0.479769
1318783,1885,600,61550,0.772826
1631691,2275,400,59150,0.610236
1603063,2525,900,75700,0.542413
6023755,3510,700,49350,0.655901
6826719,3945,700,67450,0.724362
5245113,4155,1400,69350,0.746724
1489516,4695,2700,62650,0.49136
1488999,2705,700,55050,0.674594
5413227,3160,700,77250,0.476071
1135102,2055,500,61750,0.532179
2980860,4225,1900,70900,0.76667
4939773,4720,800,70950,0.51913
9290215,4010,450,59100,0.644523
3741516,3050,900,47700,0.555076
1731229,3120,900,68900,0.396914
4386140,3386,1600,64200,0.67564
2896086,3080,900,79000,0.561806
5217016,5325,1700,85600,0.569134
3551015,5015,1350,83300,0.712682
4601224,1925,700,54150,0.375551
4822090,5480,400,34550,0.759006
7349013,2295,550,50200,0.627602
4043049,3440,400,87300,0.663434
1123300,3920,500,43000,0.703137
1288670,4463,1100,69000,0.555081
9554600,1755,1100,95500,0.530631
1442633,2745,400,66300,0.659146
6768639,2095,500,50600,0.666073
8616363,1715,500,63600,0.497692
2340536,2005,400,56550,0.409931
6335526,2770,600,62150,0.633087
1563912,3255,800,78350,0.55073
1925475,6675,799,94550,0.676975
6488267,2260,800,46600,0.767214
6939158,3710,400,78850,0.615063
5026566,5195,400,64950,0.580184
6661526,3280,2500,84550,0.824069
4254537,5220,1000,79300,0.846468
4814351,2131,1100,62650,0.459319
7561919,6160,2500,68150,0.625827
2269635,5105,5200,82400,0.546122
3254572,2795,600,59550,0.464259
9642801,1885,400,35550,0.539393
4553395,2545,1150,77100,0.530141
7234463,2165,400,46100,0.57997
6854840,7328,850,76450,0.752394
8840322,2720,600,87050,0.658153
4503396,2730,800,49250,0.662341
3300243,1855,500,54650,0.569894
5434861,3160,700,55500,0.648466
4393353,2590,800,58350,0.552149
9277083,3675,400,49650,0.691859
8434626,3560,400,73000,0.728324
4974933,1730,600,51550,0.52667
9900918,2680,950,71850,0.564427
7686953,1945,700,43650,0.529263
4018262,3060,600,57850,0.409827
2765872,3554,600,54700,0.79702
8356191,1610,900,65750,0.540727
5829968,3640,600,30350,0.503053
4072268,2230,800,50000,0.753583
